DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,FR,2012,-11.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,FR,2013,0.9,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,FR,2014,-3.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,FR,2015,15.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,FR,2016,8.5,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,FR,2017,12.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,FR,2018,0.6,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,FR,2019,9.5,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,FR,2020,-6.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,FR,2021,18.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,FR,2022,-6.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,FR,2023,-21.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,FR,2024,-9.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,FR,2025,11.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2009,-24.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2010,-4.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2011,4.3,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2012,-1.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2013,-6.3,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2014,-2.6,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2015,-7.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2016,28.9,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2017,1.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2018,6.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2019,11.6,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2020,-7.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2021,30.5,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2022,-0.1,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2023,-20.3,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2024,-13.9,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HR,2025,-4.1,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2008,-19.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2009,-40.9,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2010,-1.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2011,-2.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2012,-2.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2013,3.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2014,28.3,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2015,17.9,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2016,9.1,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2017,5.1,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2018,6.5,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2019,-4.1,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2020,-14.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2021,19.9,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2022,-9.9,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2023,-31.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2024,34.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,HU,2025,17.3,ep,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2011,-16.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2012,38.1,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2013,18.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2014,43.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2015,11.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2016,1.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2017,8.6,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2018,2.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2019,1.9,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2020,-16.3,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2021,22.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2022,7.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2023,0.6,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2024,-2.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,IE,2025,3.6,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LT,2024,2.1,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LT,2025,22.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LU,2015,-1.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LU,2016,2.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LU,2017,11.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LU,2018,4.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LU,2019,-5.1,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LU,2020,-4.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LU,2021,-0.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LU,2022,-15.1,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LU,2023,-43.3,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LU,2024,47.1,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LU,2025,18.6,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LV,2021,14.1,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LV,2022,-7.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LV,2023,-7.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LV,2024,4.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,LV,2025,9.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,MT,2016,36.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,MT,2017,3.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,MT,2018,0.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,MT,2019,0.6,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,MT,2020,-18.1,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,MT,2021,34.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,MT,2022,-2.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,MT,2023,-13.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,MT,2024,0.3,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,MT,2025,4.5,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NL,2016,18.5,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NL,2017,12.6,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NL,2018,-9.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NL,2019,-1.3,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NL,2020,10.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NL,2021,-2.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NL,2022,-16.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NL,2023,-8.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NL,2024,17.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NL,2025,13.9,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NO,2018,3.5,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NO,2019,3.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NO,2020,3.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NO,2021,4.5,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NO,2022,-9.2,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NO,2023,-3.3,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NO,2024,4.0,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,NO,2025,8.3,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PL,2016,6.6,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PL,2017,12.5,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PL,2018,13.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PL,2019,2.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PL,2020,-4.6,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PL,2021,22.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PL,2022,-8.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PL,2023,6.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PL,2024,5.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PL,2025,-1.1,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2010,6.9,e,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2011,-28.1,e,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2012,-18.6,e,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2013,5.5,e,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2014,5.7,e,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2015,29.6,e,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2016,18.8,e,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2017,20.8,e,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2018,16.5,e,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2019,2.7,e,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2020,-9.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2021,19.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2022,2.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2023,-19.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2024,15.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,PT,2025,10.5,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,SI,2015,16.1,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,SI,2016,16.5,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,SI,2017,8.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,SI,2018,-8.8,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,SI,2019,1.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,SI,2020,-17.5,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,SI,2021,19.9,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,SI,2022,-7.6,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,SI,2023,-20.0,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,SI,2024,-17.7,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,SI,2025,29.9,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,UK,2007,-3.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,UK,2008,-44.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,UK,2009,-4.6,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,UK,2010,3.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,UK,2011,-0.1,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,UK,2012,5.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,UK,2013,15.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,UK,2014,13.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,UK,2015,0.9,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,UK,2016,0.4,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,UK,2017,-1.2,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,UK,2018,-2.3,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,TOTAL,RCH_A_AVG,UK,2019,-1.2,,
