DATAFLOW,LAST UPDATE,freq,unit,geo,purchase,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2006,61.27,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2007,88.38,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2008,70.13,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2009,30.31,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2010,43.64,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2011,32.43,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2012,31.42,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2013,19.40,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2014,21.23,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2015,26.08,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2016,57.12,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2017,62.45,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2018,67.26,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2019,79.69,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2020,51.30,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2021,52.64,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2022,70.80,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2023,85.02,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2024,86.89,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CY,TOTAL,2025,100.00,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2010,32.85,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2011,37.60,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2012,42.11,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2013,39.91,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2014,42.19,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2015,54.05,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2016,61.15,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2017,59.63,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2018,63.17,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2019,64.68,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2020,64.94,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2021,82.37,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2022,70.96,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2023,71.43,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2024,88.09,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,CZ,TOTAL,2025,100.00,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,DW_EXST,2013,33.41,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,DW_EXST,2014,39.22,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,DW_EXST,2015,47.76,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,DW_EXST,2016,51.65,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,DW_EXST,2017,60.62,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,DW_EXST,2018,61.10,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,DW_EXST,2019,64.68,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,DW_EXST,2020,81.77,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,DW_EXST,2021,94.68,d,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,DW_EXST,2022,58.74,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,DW_EXST,2023,72.07,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,DW_EXST,2024,79.95,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,DW_EXST,2025,100.00,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2002,35.45,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2003,39.15,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2004,49.28,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2005,60.76,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2006,59.61,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2007,59.10,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2008,46.29,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2009,38.64,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2010,46.24,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2011,37.58,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2012,39.03,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2013,33.41,d,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2014,39.22,d,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2015,47.76,d,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2016,51.65,d,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2017,60.62,d,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2018,61.10,d,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2019,64.68,d,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2020,81.77,d,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2021,94.68,d,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2022,58.74,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2023,72.07,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2024,79.95,d,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,DK,TOTAL,2025,100.00,d,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2008,29.10,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2009,27.15,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2010,38.91,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2011,25.22,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2012,24.11,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2013,21.07,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2014,28.92,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2015,33.08,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2016,39.26,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2017,48.55,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2018,55.28,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2019,55.69,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2020,48.30,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2021,71.99,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2022,80.16,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2023,69.87,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2024,85.62,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_EXST,2025,100.00,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2008,281.03,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2009,187.43,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2010,163.34,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2011,82.93,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2012,62.22,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2013,30.22,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2014,35.82,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2015,35.31,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2016,38.62,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2017,48.18,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2018,60.51,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2019,66.90,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2020,78.74,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2021,95.06,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2022,92.11,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2023,82.29,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2024,95.77,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,DW_NEW,2025,100.00,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2007,100.73,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2008,62.36,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2009,48.31,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2010,55.34,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2011,32.84,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2012,29.15,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2013,22.28,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2014,29.83,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2015,33.37,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2016,39.17,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2017,48.50,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2018,55.97,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2019,57.17,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2020,52.32,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2021,75.04,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2022,81.74,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2023,71.51,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2024,86.96,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,ES,TOTAL,2025,100.00,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_EXST,2015,99.22,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_EXST,2016,101.51,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_EXST,2017,105.66,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_EXST,2018,101.70,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_EXST,2019,108.96,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_EXST,2020,122.84,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_EXST,2021,147.55,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_EXST,2022,120.53,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_EXST,2023,84.30,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_EXST,2024,89.04,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_EXST,2025,100.00,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_NEW,2015,187.01,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_NEW,2016,216.51,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_NEW,2017,252.90,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_NEW,2018,274.50,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_NEW,2019,346.74,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_NEW,2020,390.82,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_NEW,2021,374.19,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_NEW,2022,339.49,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_NEW,2023,266.66,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_NEW,2024,134.19,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,DW_NEW,2025,100.00,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2009,122.77,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2010,122.19,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2011,128.31,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2012,143.35,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2013,125.29,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2014,117.86,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2015,105.67,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2016,109.95,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2017,116.47,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2018,114.39,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2019,126.42,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2020,142.51,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2021,164.19,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2022,136.60,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2023,97.68,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2024,92.36,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FI,TOTAL,2025,100.00,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2000,32.77,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2001,34.09,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2002,37.86,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2003,41.97,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2004,49.42,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2005,57.86,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2006,63.63,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2007,66.91,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2008,56.02,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2009,45.91,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2010,64.07,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2011,69.17,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2012,61.01,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2013,60.53,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2014,57.55,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2015,66.81,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2016,71.20,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2017,83.31,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2018,85.95,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2019,98.01,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2020,97.80,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2021,124.06,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2022,123.07,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2023,96.59,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2024,84.66,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_EXST,2025,100.00,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2006,143.17,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2007,148.72,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2008,98.64,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2009,127.15,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2010,138.87,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2011,128.85,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2012,115.57,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2013,114.63,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2014,111.57,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2015,131.46,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2016,166.34,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2017,180.94,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2018,183.05,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2019,195.00,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2020,158.55,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2021,191.04,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2022,176.07,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2023,114.55,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2024,103.33,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,DW_NEW,2025,100.00,,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,TOTAL,1998,26.51,e,
ESTAT:PRC_HPI_HSVA(1.0),09/07/26 23:00:00,A,I25_A_AVG,FR,TOTAL,1999,32.11,e,
