STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,ADJUSTMENT,Adjustment,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1970,,13.0366312114788,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1971,,14.2726174870614,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1972,,15.5643112944149,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1973,,17.0313983494198,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1974,,18.4530895923509,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1975,,19.8046250206341,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1976,,22.0981043757842,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1977,,23.7506960024333,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1978,,25.160412983528,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1979,,27.0191350952368,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1980,,28.8960140473624,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1981,,31.1294489118574,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1982,,33.8234450592469,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1983,,35.8636935167667,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1984,,37.6170173841043,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1985,,38.9223801577071,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1986,,39.9125773909495,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1987,,40.7690265727167,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1988,,41.7909308596153,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1989,,42.9977484271294,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1990,,44.2759390276434,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1991,,46.10600702766,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1992,,48.5928385491951,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1993,,51.1940490114785,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1994,,53.7583643979836,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1995,,56.4850225711511,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1996,,58.8540151033572,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1997,,61.1639764471471,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1998,,63.3539397990518,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,1999,,65.3589062468002,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2000,,67.1588761250781,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2001,,68.9288465053846,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2002,,70.8688140408618,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2003,,73.0387777274524,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2004,,75.3287394059281,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2005,,77.2337075271055,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2006,,79.0636769033546,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2007,,80.6636501284905,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2008,,81.9936278718847,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2009,,83.9435952400191,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2010,,85.8066107096693,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2011,,87.2737806363108,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2012,,89.2903255354836,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2013,,92.6383053680846,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2014,,96.8006651599666,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2015,,100,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2016,,102.08119489594,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2017,,103.916744804163,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2018,,105.949444702528,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2019,,108.544494572775,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2020,,111.501444424928,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2021,,113.559994322,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2022,,115.673494216325,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2023,,118.52379407381,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2024,,122.93819385309,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,RPI,Rent prices,IX,Index,2025,,129.265743532288,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1956,,2.9970067767549,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1957,,3.17678706335996,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1958,,3.35084381800645,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1959,,3.51227605029268,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1960,,3.65313838739303,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1961,,3.82035969096314,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1962,,4.08036777663584,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1963,,4.25555338456074,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1964,,4.41131657574157,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1965,,4.5807746498885,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1966,,4.82579271381559,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1967,,5.11769206706054,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1968,,5.39248382733725,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1969,,5.70075007795781,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1970,,6.07570483725575,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1971,,6.53592990547717,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1972,,7.14587335994287,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1973,,7.94657061175486,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1974,,9.08410445292982,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1975,,10.6339905723494,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1976,,11.7407726076998,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1977,,13.0218682949467,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1978,,14.2144530165806,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1979,,15.3628747133929,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1980,,17.1722767087891,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1981,,20.0875288212409,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1982,,25.0611123502384,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1983,,28.4548582136692,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1984,,30.540802178685,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1985,,35.8474671699677,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1986,,41.7072393806175,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NZL,New Zealand,A,Annual,RPI,Rent prices,IX,Index,1987,,49.2532072559899,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
